20.03.2018  15:54:39	SNEM	15:55:53	00:01:14	74	14:02:11	50531
20.03.2018  15:55:53	SNEM	15:57:57	00:02:04	124	14:04:15	50655
20.03.2018  15:57:57	SNEM	16:00:45	00:02:48	168	14:07:03	50823
20.03.2018  16:00:49	SNEM	16:03:46	00:02:57	177	14:10:00	51000
20.03.2018  16:08:11	SNEM	16:09:38	00:01:27	87	14:11:27	51087
20.03.2018  16:09:38	SNEM	16:11:32	00:01:54	114	14:13:21	51201
20.03.2018  16:11:49	SNEM	16:14:20	00:02:31	151	14:15:52	51352
20.03.2018  16:14:20	SNEM	16:16:22	00:02:02	122	14:17:54	51474
20.03.2018  16:16:22	SNEM	16:18:40	00:02:18	138	14:20:12	51612
20.03.2018  16:18:40	SNEM	16:21:14	00:02:34	154	14:22:46	51766
20.03.2018  16:21:15	SNEM	16:22:38	00:01:23	83	14:24:09	51849
20.03.2018  16:22:38	SNEM	16:24:08	00:01:30	90	14:25:39	51939
20.03.2018  16:24:09	SNEM	16:25:31	00:01:22	82	14:27:01	52021
20.03.2018  16:34:30	SNEM	16:40:44	00:06:14	374	14:33:15	52395
20.03.2018  16:40:49	SNEM	16:42:37	00:01:48	108	14:35:03	52503
20.03.2018  16:42:37	SNEM	16:44:39	00:02:02	122	14:37:05	52625
20.03.2018  16:44:55	SNEM	16:47:55	00:03:00	180	14:40:05	52805
20.03.2018  16:49:06	SNEM	16:52:34	00:03:28	208	14:43:33	53013
20.03.2018  16:52:41	SNEM	16:56:13	00:03:32	212	14:47:05	53225
20.03.2018  16:56:18	SNEM	16:57:42	00:01:24	84	14:48:29	53309
21.03.2018  09:40:43	NEM-MT	10:06:33	00:25:50	1550	00:25:50	1550
21.03.2018  11:14:16	NEM-MT	11:27:26	00:13:10	790	00:39:00	2340
21.03.2018  14:02:19	NEM-MT	14:35:39	00:33:20	2000	00:33:20	2000
21.03.2018  14:56:18	NEM-MT	15:15:10	00:18:52	1132	00:52:12	3132
21.03.2018  15:15:14	NEM-MT	15:30:45	00:15:31	931	01:07:43	4063
21.03.2018  15:35:29	NEM-MT	15:51:54	00:16:25	985	01:24:08	5048
22.03.2018  10:11:33	NEM-MT	10:23:15	00:11:42	702	01:35:50	5750
22.03.2018  10:23:18	NEM-MT	11:02:02	00:38:44	2324	02:14:34	8074
22.03.2018  11:05:09	NEM-MT	11:17:04	00:11:55	715	02:26:29	8789
22.03.2018  11:20:45	NEM-MT	11:25:01	00:04:16	256	02:30:45	9045
22.03.2018  13:33:10	NEM-MT	13:39:03	00:05:53	353	02:36:38	9398
22.03.2018  13:43:19	NEM-MT	13:43:42	00:00:23	23	02:37:01	9421
22.03.2018  13:43:53	NEM-MT	13:58:13	00:14:20	860	02:51:21	10281
22.03.2018  13:58:24	NEM-MT	14:01:17	00:02:53	173	02:54:14	10454
22.03.2018  14:01:21	NEM-MT	14:04:06	00:02:45	165	02:56:59	10619
22.03.2018  14:04:09	NEM-MT	14:09:17	00:05:08	308	03:02:07	10927
22.03.2018  14:09:23	NEM-MT	14:11:24	00:02:01	121	03:04:08	11048
22.03.2018  14:11:29	NEM-MT	14:15:33	00:04:04	244	03:08:12	11292
